Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H4972,2013,0.580821918,0,V,V,V,U,1525,1,1980,   .,81004,0
H5372,2012,1,0,V,V,V,U,2440,1,1960,   .,81004,1
H6177,2016,0.99726776,0,V,N,O,R,2500,1,1990,5,81004,0
H6552,2012,1,0,V,N,O,R,2700,1,1970,8,81004,0
H16945,2012,1,1,V,N,O,R,400,1,1959,3,81060,0
H15571,2015,1,0,V,N,O,R,340,1,1900,2,81065,0
H12748,2016,0.99726776,0,N,V,V,U,798,1,1960,   .,81163,1
H19900,2016,0.549180328,0,V,N,O,R,400,1,1900,3,81220,0
H7444,2016,0.99726776,0,N,V,V,U,1103,2,1960,   .,82033,0
H2728,2012,0,0,V,V,V,U,400,2,,   .,82112,0
H12622,2016,0.99726776,0,V,N,O,R,540,2,2007,3,82121,0
H15549,2014,1,0,V,N,O,R,1861,2,2008,5,82121,0
H2250,2012,1,0,V,N,O,R,560,2,1950,2,82121,1
H2512,2014,1,0,V,V,V,U,700,2,1980,   .,82121,0
H348,2012,1,0,V,V,V,U,810,2,1960,   .,82121,1
H14097,2013,0.271232877,1,N,V,V,U,3500,2,1988,   .,82173,0
H19762,2016,0.99726776,1,V,N,O,R,316,2,1950,3,83004,0
H13889,2012,1,0,N,V,V,U,1126,2,1980,   .,83009,0
H14334,2016,0.99726776,0,N,V,V,U,405,2,1960,   .,83009,1
H15266,2015,1,0,V,N,O,R,450,2,1977,4,83009,1
H15270,2013,1,1,V,N,O,R,1400,2,2008,5,83009,0
H15271,2015,1,1,V,N,O,R,1400,2,2008,5,83009,0
H15685,2015,1,0,V,N,O,R,1212,2,1990,3,83009,1
H16024,2015,1,0,V,N,O,R,2300,2,1980,3,83009,0
H16045,2012,0.24863388,0,V,N,O,R,5500,2,1980,6,83009,0
H16201,2013,0.328767123,0,V,N,O,R,450,2,1972,3,83009,0
H16271,2016,0.99726776,0,V,N,O,R,4020,2,1970,5,83009,1
H16297,2012,1,0,V,N,O,R,4612,2,1970,5,83009,1
H17067,2014,1,0,V,N,O,R,1250,2,1970,4,83009,0
H17306,2013,1,0,V,N,O,R,3111,2,1973,3,83009,0
H17413,2013,1,0,V,N,O,R,900,2,2011,2,83009,0
H17414,2016,0.99726776,0,V,N,O,R,900,2,2011,2,83009,0
H17423,2014,1,0,V,N,O,R,650,2,1965,3,83009,0
H17669,2013,1,0,V,N,O,R,1956,2,1960,4,83009,1
H17670,2016,0.99726776,0,V,N,O,R,1956,2,1960,4,83009,1
H1911,2013,1,0,V,N,O,R,200,2,1988,2,83009,0
H1912,2015,0.449315068,0,V,N,O,R,200,2,1988,2,83009,0
H19313,2013,0.189041096,0,V,N,O,R,2363,2,2013,4,83009,0
H19678,2016,1,0,V,N,O,R,782,2,1988,4,83009,0
H19749,2015,0.252054795,0,V,N,O,R,574,2,1980,4,83009,0
H4493,2014,1,1,V,N,O,R,250,2,1904,2,83009,0
H4494,2015,1,1,V,N,O,R,250,2,1904,2,83009,0
H4889,2014,1,0,V,V,V,U,3120,2,1980,   .,83009,0
H19254,2015,1,0,V,N,O,R,530,2,2013,2,83017,0
H13092,2012,1,0,N,V,V,U,180,2,1960,   .,83018,0
H18918,2012,0.202185792,1,V,N,O,R,220,2,1900,4,83019,0
H14838,2015,1,1,V,N,O,R,665,2,1980,3,83034,0
H16623,2014,1,0,V,N,O,R,950,2,1990,2,83034,1
H17436,2016,0.99726776,0,V,N,O,R,350,2,1994,2,83034,0
H2893,2013,1,0,V,V,V,U,975,2,1988,   .,83034,0
H4336,2014,1,0,V,N,O,R,2289,2,1997,4,83034,0
H13948,2014,1,1,V,N,O,R,731,2,1970,3,83036,0
H15378,2012,1,0,V,N,O,R,5625,2,2008,4,83036,0
H15379,2014,1,0,V,N,O,R,5625,2,2008,4,83036,0
H17125,2012,1,0,V,N,O,R,1750,2,1980,2,83036,0
H17126,2014,1,0,V,N,O,R,1750,2,1980,2,83036,0
H17127,2016,1,0,V,N,O,R,1667,2,1965,3,83036,0
H17298,2014,1,0,V,N,O,R,3147,2,1996,5,83036,0
H17350,2016,0.99726776,0,V,N,O,R,400,2,1940,2,83036,0
H18225,2013,0.079452055,0,V,N,O,R,2500,2,1986,1,83036,0
H5478,2012,1,1,V,N,O,R,6800,2,2002,4,83036,1
H6043,2012,0.581967213,1,V,V,V,U,4468,2,1988,   .,83036,0
H4343,2014,1,0,N,V,V,U,30,2,1988,   .,83038,0
H17266,2013,1,0,V,N,O,R,1700,2,1980,2,83042,1
H17267,2014,1,0,V,N,O,R,1700,2,1980,2,83042,1
H17268,2016,1,0,V,N,O,R,1700,2,1980,2,83042,0
H17652,2013,1,0,V,N,O,R,1000,2,1980,2,83042,0
H17653,2015,1,0,V,N,O,R,1000,2,1980,2,83042,0
H5421,2012,1,1,V,V,V,U,2230,2,1988,   .,83042,0
H5422,2013,1,1,V,V,V,U,2230,2,1988,   .,83042,0
H6359,2013,1,0,V,N,O,R,228,2,1950,4,83042,0
H12758,2012,1,0,N,V,V,U,1731,2,1980,   .,83047,0
H12759,2015,1,0,N,V,V,U,1731,2,1980,   .,83047,0
H18237,2016,1,0,V,N,O,R,1000,2,1980,2,83048,1
H7027,2015,1,1,V,V,V,U,2609,2,1980,   .,83048,0
H7028,2016,0.99726776,1,V,V,V,U,2609,2,1980,   .,83048,0
H16066,2012,1,0,V,N,O,R,6307,2,2008,3,83050,0
H16899,2012,1,0,V,N,O,R,499,2,1950,4,83050,0
H18564,2014,0.161643836,0,V,N,O,R,8150,2,1990,6,83050,0
H3511,2012,0.868852459,0,V,N,O,R,460,2,1950,4,83050,1
H3512,2014,1,0,V,N,O,R,460,2,1950,4,83050,0
H3513,2016,0.99726776,0,V,N,O,R,460,2,1950,4,83050,0
H4581,2015,1,0,N,V,V,U,800,2,1960,   .,83050,0
H5634,2012,0.163934426,0,V,V,V,U,8150,2,1980,   .,83050,0
H6711,2012,1,0,V,N,O,R,1200,2,1950,4,83050,0
H7052,2014,1,0,N,V,V,U,900,2,1960,   .,83050,0
H12755,2014,1,0,N,V,V,U,4625,2,1988,   .,83061,0
H15066,2016,0.99726776,0,N,V,V,U,1784,2,1988,   .,83061,0
H17783,2012,1,1,V,N,O,R,2580,2,1975,5,83061,0
H17848,2012,1,1,V,N,O,R,730,2,1987,5,83061,1
H18455,2016,1,1,V,N,O,R,16347,2,1980,7,83061,1
H18758,2013,0.495890411,1,V,N,O,R,3833,2,1997,7,83061,0
H18759,2013,0.495890411,1,V,N,O,R,3606,2,1996,7,83061,0
H19624,2015,0.953424658,0,V,N,O,R,150,2,1975,3,83061,0
H19765,2015,0.334246575,0,V,N,O,R,2496,2,2008,4,83061,0
H6995,2013,0.021917808,0,N,V,V,U,150,2,1960,   .,83061,0
H14509,2012,1,0,V,N,O,R,495,2,1870,2,83062,0
H14510,2014,1,0,V,N,O,R,495,2,1870,2,83062,0
H19385,2014,0.95890411,0,V,N,O,R,880,2,2013,3,83062,0
H19724,2015,0.167123288,0,V,N,O,R,7400,2,1972,7,83062,0
H4790,2013,1,0,V,N,O,R,560,2,1960,3,83062,0
H4791,2014,1,0,V,N,O,R,560,2,1960,3,83062,0
H6317,2013,1,1,V,V,V,U,430,2,1980,   .,83062,0
H7041,2016,0.99726776,1,V,V,V,U,1000,2,1960,   .,83062,0
H7436,2016,0.994535519,0,V,V,V,U,500,2,1980,   .,83062,0
H18270,2013,1,0,V,N,O,R,3800,2,1986,1,83065,1
H18271,2014,1,0,V,N,O,R,3800,2,1986,1,83065,0
H18272,2015,1,0,V,N,O,R,3800,2,1986,1,83065,0
H18460,2012,0.710382514,0,V,N,O,R,1312,2,1980,2,83065,0
H3653,2013,1,0,N,V,V,U,1950,2,1988,   .,83065,0
H6113,2012,1,0,V,N,O,R,700,2,1980,3,83068,1
H12658,2013,1,0,N,V,V,U,689,2,1988,   .,83069,0
H12659,2016,0.99726776,0,N,V,V,U,689,2,1988,   .,83069,0
H13080,2013,1,0,V,N,O,R,1440,2,1970,4,83069,0
H13081,2015,0.747945205,0,V,N,O,R,1440,2,1970,4,83069,0
H13871,2013,1,0,V,N,O,R,3339,2,1988,5,83069,0
H13872,2014,1,0,V,N,O,R,3339,2,1988,5,83069,1
H13873,2015,1,0,V,N,O,R,3339,2,1988,5,83069,1
H16866,2015,0.997260274,0,V,N,O,R,186,2,1940,2,83069,0
H18480,2016,1,0,V,N,O,R,420,2,1984,4,83069,1
H18481,2016,1,0,V,N,O,R,1440,2,1965,3,83069,0
H2191,2014,1,0,V,V,V,U,560,2,1980,   .,83069,0
H2192,2015,0.98630137,0,V,V,V,U,560,2,1980,   .,83069,0
H2678,2014,0.926027397,0,V,N,O,R,426,2,1850,3,83069,0
H2815,2016,0.99726776,0,V,V,V,U,1300,2,1960,   .,83069,0
H2895,2015,1,0,V,V,V,U,1648,2,1980,   .,83069,1
H4365,2012,1,0,N,V,V,U,350,2,1960,   .,83069,1
H5739,2014,1,0,V,V,V,U,350,2,1980,   .,83069,0
H5775,2014,1,0,V,N,O,R,2188,2,1974,5,83069,0
H5776,2015,1,0,V,N,O,R,2188,2,1974,5,83069,0
H62,2015,1,0,V,N,O,R,2188,2,1974,5,83069,0
H64,2016,1,0,V,V,V,U,900,2,1980,   .,83069,0
H6424,2014,1,0,N,V,V,U,4650,2,1980,   .,83069,1
H6425,2016,1,0,N,V,V,U,4650,2,1980,   .,83069,0
H13325,2012,1,1,N,V,V,U,300,2,1980,   .,83070,0
H15928,2013,0.378082192,1,V,N,O,R,6486,2,1980,4,83070,1
H6612,2013,1,0,V,N,O,R,2400,2,2001,4,83071,0
H16009,2012,1,0,V,N,O,R,750,2,2008,2,83081,0
H18439,2012,0.68852459,0,V,N,O,R,310,2,2007,2,83081,0
H19888,2016,0.579234973,1,V,N,O,R,4300,2,1984,4,83086,0
H15088,2013,1,0,V,N,O,R,210,2,1920,3,83087,0
H13275,2012,1,0,N,V,V,U,1900,2,1980,   .,83090,0
H17001,2012,1,0,V,N,O,R,450,2,1920,3,83090,0
H18938,2015,1,0,V,N,O,R,3286,2,2012,5,83090,0
H6828,2013,1,0,N,V,V,U,160,2,1980,   .,83090,0
H18712,2015,1,0,V,N,O,R,300,2,1900,4,83092,0
H13971,2012,1,1,N,V,V,U,2850,2,1960,   .,83098,1
H13972,2013,1,1,N,V,V,U,2850,2,1960,   .,83098,1
H13973,2014,0.161643836,1,N,V,V,U,2850,2,1960,   .,83098,0
H15079,2014,1,0,N,V,V,U,1000,2,1980,   .,83098,0
H15823,2013,1,0,V,N,O,R,5880,2,1960,5,83098,1
H4718,2015,1,0,V,V,V,U,600,2,1980,   .,83098,0
H7381,2013,1,1,N,V,V,U,3364,2,1960,   .,83098,0
H147,2013,1,0,V,N,O,R,1870,2,1977,3,83101,0
H13465,2012,1,0,N,V,V,U,1186,2,1988,   .,83107,0
H14185,2014,1,0,N,V,V,U,950,2,1988,   .,83107,0
H14266,2015,1,0,N,V,V,U,2986,2,1988,   .,83107,0
H16333,2013,1,0,V,N,O,R,1900,2,2002,2,83107,0
H17185,2013,1,0,V,N,O,R,370,2,1900,4,83107,0
H5527,2016,0.99726776,1,V,N,O,R,10310,2,2000,3,83107,0
H13296,2013,1,0,N,V,V,U,500,2,1980,   .,83112,0
H14532,2012,1,0,N,V,V,U,2085,2,1980,   .,83115,0
H14708,2014,0.838356164,0,N,V,V,U,806,2,1960,   .,83115,0
H16946,2015,1,0,V,N,O,R,650,2,1965,3,83115,0
H17349,2013,1,0,V,N,O,R,1000,2,1988,2,83115,0
H17808,2012,1,0,V,N,O,R,4000,2,2007,3,83115,0
H17809,2014,1,0,V,N,O,R,4000,2,2007,3,83115,0
H17849,2014,1,0,V,N,O,R,610,2,2006,3,83115,0
H17998,2012,1,0,V,N,O,R,1800,2,2007,2,83115,0
H17999,2014,1,0,V,N,O,R,1800,2,2007,2,83115,0
H18313,2016,0.24863388,0,V,N,O,R,4374,2,2002,3,83115,0
H19764,2016,0.99726776,0,V,N,O,R,2355,2,2005,2,83115,0
H5519,2012,1,1,N,V,V,U,3040,2,1960,   .,83115,1
H6109,2015,0.997260274,0,V,V,V,U,1400,2,1980,   .,83115,1
H6110,2016,0.994535519,0,V,V,V,U,1400,2,1980,   .,83115,0
H7422,2013,1,1,V,V,V,U,3700,2,1980,   .,83115,0
H12965,2016,0.99726776,0,N,V,V,U,605,2,1980,   .,83118,0
H13256,2012,1,1,N,V,V,U,322,2,1980,   .,83118,0
H13257,2014,1,1,N,V,V,U,322,2,1980,   .,83118,0
H13341,2013,0.915068493,0,N,V,V,U,8982,2,1988,   .,83118,0
H13443,2012,1,0,N,V,V,U,1180,2,1980,   .,83118,0
H14844,2013,0.832876712,0,N,V,V,U,2550,2,1988,   .,83118,0
H15036,2012,1,0,V,N,O,R,9474,2,2008,4,83118,0
H15806,2012,1,0,V,N,O,R,977,2,1991,3,83118,1
H16179,2014,1,1,V,N,O,R,800,2,1884,3,83118,0
H1619,2014,1,1,V,N,O,R,1033,2,1969,4,83118,0
H16809,2014,1,1,V,N,O,R,4650,2,2001,1,83118,1
H17206,2014,1,0,V,N,O,R,2000,2,1991,3,83118,0
H2150,2015,1,0,V,N,O,R,580,2,1936,3,83118,0
H3502,2012,1,0,V,V,V,U,891,2,,   .,83118,0
H18149,2014,1,0,V,N,O,R,210,2,1700,5,83119,0
H18150,2015,1,0,V,N,O,R,210,2,1700,5,83119,0
H19211,2015,1,0,V,N,O,R,2002,2,1966,3,83119,0
H19769,2016,0.99726776,0,V,N,O,R,950,2,1970,3,83119,0
H2365,2013,1,0,V,N,O,R,915,2,1988,2,83119,0
H2366,2014,1,0,V,N,O,R,915,2,1988,2,83119,1
H2380,2014,1,0,V,N,O,R,600,2,1988,2,83119,1
H2664,2016,0,0,V,V,V,U,300,2,,   .,83119,0
H2919,2015,1,0,V,V,V,U,2100,2,1980,   .,83119,0
H2920,2016,0.521857923,0,V,V,V,U,2100,2,1980,   .,83119,1
H3089,2012,1,0,V,V,V,U,850,2,1960,   .,83119,0
H3246,2014,0,0,V,V,V,U,220,2,,   .,83119,0
H3385,2016,0,0,V,V,V,U,1445,2,,   .,83119,0
H3811,2015,1,0,V,N,O,R,350,2,1950,5,83119,1
H4982,2012,1,0,V,N,O,R,272,2,1988,3,83119,0
H5146,2013,1,0,N,V,V,U,1250,2,1988,   .,83119,1
H5147,2014,1,0,N,V,V,U,1250,2,1988,   .,83119,1
H6927,2013,1,1,V,N,O,R,500,2,1900,2,83119,0
H13432,2013,0.890410959,1,V,N,O,R,1152,2,1980,4,83123,0
H13478,2015,1,0,N,V,V,U,544,2,1960,   .,83123,0
H13479,2016,0.99726776,0,N,V,V,U,544,2,1960,   .,83123,0
H13679,2013,1,0,V,N,O,R,1900,2,1990,2,83123,0
H13680,2015,1,0,V,N,O,R,1900,2,1990,2,83123,0
H13974,2014,0.495890411,0,N,V,V,U,760,2,1960,   .,83123,0
H15260,2012,1,0,V,N,O,R,1382,2,2008,6,83123,1
H16734,2012,1,0,V,N,O,R,1260,2,1980,5,83123,0
H171,2015,0.526027397,0,N,V,V,U,300,2,1960,   .,83123,0
H17814,2012,1,0,V,N,O,R,400,2,1960,3,83123,0
H18277,2013,1,0,V,N,O,R,460,2,1960,2,83123,0
H18364,2016,0.99726776,1,V,N,O,R,360,2,2000,2,83123,0
H1526,2012,1,1,N,V,V,U,1790,2,1960,   .,83126,0
H1527,2013,1,1,N,V,V,U,1450,2,1960,   .,83126,0
H1528,2014,1,1,N,V,V,U,1450,2,1960,   .,83126,1
H15909,2013,1,0,V,N,O,R,1100,2,1989,4,83126,0
H15910,2015,1,0,V,N,O,R,1100,2,1989,4,83126,0
H16482,2015,1,1,V,N,O,R,1820,2,1980,4,83126,1
H16622,2012,1,1,V,N,O,R,2184,2,1950,4,83126,0
H1668,2015,1,1,V,N,O,R,9000,2,1960,6,83126,1
H1674,2015,1,1,V,N,O,R,1068,2,1965,3,83126,0
H1675,2016,0.99726776,1,V,N,O,R,1068,2,1965,3,83126,1
H17058,2013,1,1,V,N,O,R,750,2,1980,2,83126,0
H17059,2015,1,1,V,N,O,R,750,2,1980,2,83126,0
H17193,2016,1,0,V,N,O,R,345,2,1920,3,83126,0
H18106,2013,1,1,V,N,O,R,6489,2,2011,6,83126,0
H18107,2015,1,1,V,N,O,R,6489,2,2011,6,83126,1
H18332,2015,1,0,V,N,O,R,6160,2,1979,4,83126,1
H19176,2014,1,0,V,N,O,R,3369,2,2012,6,83126,1
H4906,2012,1,1,V,V,V,U,462,2,1980,   .,83126,0
H7255,2013,1,0,N,V,V,U,410,2,1980,   .,83126,0
H13271,2013,0.915068493,0,N,V,V,U,1400,2,1988,   .,83129,0
H14092,2013,1,0,N,V,V,U,605,2,1980,   .,83129,0
H14791,2013,1,0,N,V,V,U,2400,2,1980,   .,83129,0
H15507,2013,1,0,V,N,O,R,800,2,1970,3,83129,1
H15636,2013,1,0,V,N,O,R,750,2,1977,3,83129,0
H15637,2015,1,0,V,N,O,R,750,2,1977,3,83129,0
H15638,2016,0.99726776,0,V,N,O,R,750,2,1977,3,83129,0
H16483,2012,1,0,V,N,O,R,1031,2,1969,3,83129,0
H16484,2013,1,0,V,N,O,R,1031,2,1969,3,83129,1
H6069,2012,1,1,V,N,O,R,640,2,1976,3,83129,0
H6513,2012,1,0,N,V,V,U,320,2,1980,   .,83129,1
H12621,2014,1,0,N,V,V,U,1200,2,1980,   .,83130,0
H12868,2013,0.580821918,1,N,V,V,U,2793,3,1988,   .,83137,0
H13047,2013,0.698630137,1,N,V,V,U,140,3,1960,   .,83137,0
H13676,2014,1,0,N,V,V,U,4113,3,1980,   .,83137,1
H1461,2012,1,1,V,V,V,U,480,3,1960,   .,83137,0
H14725,2015,1,0,N,V,V,U,300,3,1960,   .,83137,0
H15375,2013,0.290410959,1,V,N,O,R,3004,3,1975,9,83137,0
H15795,2012,1,1,V,N,O,R,350,2,1950,3,83137,0
H15796,2016,1,1,V,N,O,R,350,2,1950,3,83137,0
H1606,2012,1,1,V,V,V,U,790,3,1960,   .,83137,0
H16071,2014,1,1,V,N,O,R,1093,2,1995,3,83137,0
H16336,2014,0.482191781,0,V,N,O,R,360,2,2006,2,83137,0
H16432,2013,1,1,V,N,O,R,3000,3,1960,6,83137,0
H16479,2014,1,0,V,N,O,R,350,3,1960,2,83137,0
H1660,2012,1,1,V,V,V,U,400,3,1960,   .,83137,0
H16708,2014,1,1,V,N,O,R,1350,2,1960,4,83137,0
H17599,2012,1,1,V,N,O,R,4725,2,1958,5,83137,1
H17600,2013,0.673972603,1,V,N,O,R,4725,2,1958,5,83137,0
H17894,2016,0.99726776,1,V,N,O,R,1988,3,2004,3,83137,0
H17979,2016,0.99726776,1,V,N,O,R,4970,2,1975,7,83137,1
H181,2012,1,0,V,N,O,R,250,2,1950,3,83137,0
H18175,2015,1,1,V,N,O,R,350,3,1920,5,83137,0
H18239,2013,1,0,V,N,O,R,500,3,1850,7,83137,0
H18435,2013,1,0,V,N,O,R,332,3,1871,3,83137,1
H18436,2014,0.61369863,0,V,N,O,R,332,3,1871,3,83137,0
H189,2012,1,0,V,V,V,U,792,3,1980,   .,83137,0
H19059,2014,1,1,V,N,O,R,15860,3,1964,>=10,83137,1
H19060,2015,1,1,V,N,O,R,15860,3,1964,>=10,83137,1
H19120,2013,1,0,V,N,O,R,321,3,1970,2,83137,0
H19402,2014,1,0,V,N,O,R,800,3,1975,4,83137,0
H19403,2016,0.99726776,0,V,N,O,R,800,3,1975,4,83137,0
H19437,2015,1,0,V,N,O,R,3500,2,2011,5,83137,1
H2595,2013,0.161643836,0,V,V,V,U,344,2,1960,   .,83137,0
H2945,2015,1,0,V,V,V,U,5800,3,,   .,83137,1
H3284,2014,1,0,V,N,O,R,250,3,1910,6,83137,0
H3285,2015,1,0,V,N,O,R,250,3,1910,6,83137,0
H3286,2014,0.167123288,0,V,V,V,U,300,2,1980,   .,83137,1
H3493,2012,1,0,V,V,V,U,355,3,1980,   .,83137,0
H3494,2013,1,0,V,V,V,U,355,3,1980,   .,83137,0
H3515,2012,1,0,V,V,V,U,185,3,1960,   .,83137,0
H3519,2014,1,0,V,N,O,R,3200,3,1990,9,83137,1
H3520,2016,0.494535519,0,V,N,O,R,3200,3,1990,9,83137,0
H3745,2012,0.051912568,0,V,V,V,U,1450,3,1960,   .,83137,0
H3812,2013,0.547945205,0,N,V,V,U,800,3,1980,   .,83137,1
H3816,2012,1,0,V,V,V,U,7382,2,1980,   .,83137,0
H4264,2016,0.994535519,0,V,V,V,U,17000,3,1980,   .,83137,1
H5248,2012,1,0,N,V,V,U,10000,3,1980,   .,83137,1
H5250,2015,0.997260274,0,N,V,V,U,10000,3,1980,   .,83137,0
H5332,2012,0.038251366,1,N,V,V,U,1275,3,1960,   .,83137,0
H5333,2013,1,1,V,V,V,U,796,3,1960,   .,83137,0
H5334,2016,1,1,V,V,V,U,796,3,1960,   .,83137,0
H5460,2012,1,0,V,V,V,U,985,3,1980,   .,83137,0
H5466,2012,1,1,V,N,O,R,1800,3,1900,5,83137,0
H5467,2013,1,1,V,N,O,R,1800,3,1900,5,83137,0
H5508,2013,0.465753425,1,N,V,V,U,700,3,1960,   .,83137,1
H6155,2015,1,0,N,V,V,U,700,3,1980,   .,83137,0
H6206,2013,1,0,V,V,V,U,900,2,1980,   .,83137,0
H6471,2012,1,0,V,N,O,R,200,3,1910,3,83137,0
H6647,2014,1,0,V,V,V,U,5320,3,1988,   .,83137,0
H6727,2015,1,1,N,V,V,U,2175,3,1960,   .,83137,1
H6763,2014,1,0,V,V,V,U,809,3,1980,   .,83137,0
H6765,2012,1,1,V,V,V,U,300,3,1960,   .,83137,0
H6971,2016,0.99726776,1,N,V,V,U,1452,3,1960,   .,83137,0
H7036,2013,1,0,N,V,V,U,1876,3,1980,   .,83137,0
H7038,2016,0.99726776,0,N,V,V,U,1876,3,1980,   .,83137,0
H7069,2013,1,0,N,V,V,U,420,3,1980,   .,83137,0
H7105,2013,0.747945205,1,V,V,V,U,9000,3,1980,   .,83137,0
H7257,2013,0.915068493,0,V,N,O,R,1000,3,1960,5,83137,0
H7281,2014,0.052054795,0,N,V,V,U,400,3,1980,   .,83137,1
H7358,2012,1,1,V,V,V,U,1430,2,1980,   .,83137,0
H7359,2015,1,1,V,V,V,U,1430,2,1980,   .,83137,0
H13177,2015,1,0,V,N,O,R,3850,2,1981,4,83144,1
H16028,2012,1,0,V,N,O,R,200,2,1960,2,83144,0
H17715,2015,1,0,V,N,O,R,140,2,1810,4,83144,0
H16080,2015,1,0,V,N,O,R,4772,2,1988,3,83152,0
H7215,2013,1,0,N,V,V,U,300,2,1980,   .,83152,0
H5275,2015,1,0,N,V,V,U,210,2,1980,   .,83153,0
H6246,2014,1,0,V,V,V,U,3240,2,1988,   .,83900,1
H3330,2016,0.99726776,0,N,V,V,U,1050,2,1980,   .,83923,0
H6943,2014,1,1,V,V,V,U,3050,2,1980,   .,83933,0
H12694,2012,1,0,N,V,V,U,2170,1,1980,   .,84007,0
H12696,2016,0.994535519,0,N,V,V,U,2170,1,1980,   .,84007,0
H12710,2012,1,0,N,V,V,U,2200,1,1960,   .,84007,0
H12711,2014,1,0,N,V,V,U,2200,1,1960,   .,84007,1
H12712,2015,1,0,N,V,V,U,2200,1,1960,   .,84007,0
H12765,2013,1,1,N,V,V,U,5855,1,1988,   .,84007,1
H13633,2012,1,1,N,V,V,U,2504,1,1988,   .,84007,0
H14427,2012,0.49726776,1,N,V,V,U,696,1,1960,   .,84007,0
H16951,2012,1,1,V,N,O,R,3600,1,1970,4,84007,1
H18620,2012,0.603825137,1,V,N,O,R,4096,1,1950,6,84007,0
H18817,2012,0.333333333,1,V,N,O,R,1061,1,1960,4,84007,0
H18818,2015,1,1,V,N,O,R,1061,1,1960,4,84007,0
H18819,2016,0.994535519,1,V,N,O,R,1061,1,1960,4,84007,0
H18833,2013,1,1,V,N,O,R,1450,1,2012,3,84007,0
H2004,2014,1,0,N,V,V,U,1650,1,1980,   .,84007,0
H3783,2013,0.438356164,0,N,V,V,U,300,1,1960,   .,84007,0
H4373,2013,1,0,N,V,V,U,5300,1,1980,   .,84007,0
H5100,2014,1,0,V,N,O,R,700,1,2011,4,84007,0
H5101,2016,1,0,V,N,O,R,700,1,2011,4,84007,0
H5171,2012,1,1,N,V,V,U,2968,1,1988,   .,84007,1
H5202,2013,0.8,0,N,V,V,U,325,1,1980,   .,84007,1
H5923,2013,1,0,V,V,V,U,120,1,1960,   .,84007,0
H5943,2012,1,0,V,N,O,R,450,1,1900,5,84007,0
H6764,2012,1,0,V,N,O,R,408,1,2001,3,84031,0
H18635,2015,1,0,V,N,O,R,710,1,2012,4,84054,0
H18636,2016,0.792349727,0,V,N,O,R,710,1,2012,4,84054,0
H317,2014,1,0,V,N,O,R,10900,1,1950,5,84087,1
H14147,2014,0.328767123,0,V,N,O,R,360,1,2007,3,84089,0
H15695,2013,1,0,V,N,O,R,1850,1,2009,3,84089,0
H16305,2013,1,0,V,N,O,R,2952,1,2010,3,84089,0
H15412,2012,1,0,V,N,O,R,450,1,1960,1,84129,0
H15824,2014,1,0,V,N,O,R,3000,1,1965,4,84129,1
H16438,2015,1,0,V,N,O,R,625,1,1969,3,84129,1
H2913,2014,1,0,V,V,V,U,3085,1,1980,   .,84129,0
H2914,2012,1,0,V,V,V,U,1900,1,1980,   .,84129,0
H4282,2016,0.994535519,0,V,V,V,U,2432,1,1988,   .,84129,0
H12901,2012,1,0,N,V,V,U,1614,1,1988,   .,84137,0
H12902,2014,1,0,N,V,V,U,1614,1,1988,   .,84137,1
H14678,2012,1,0,N,V,V,U,1196,1,1980,   .,84137,0
H19574,2014,0.252054795,0,V,N,O,R,2280,1,1985,4,84137,0
H2354,2012,1,0,V,V,V,U,460,1,1980,   .,85060,0
H4786,2012,0.081967213,0,N,V,V,U,4337,1,1980,   .,85060,1
H5089,2013,1,0,V,V,V,U,300,1,1980,   .,85194,0
H5928,2013,1,0,N,V,V,U,336,1,1960,   .,85194,0
H5929,2014,1,0,N,V,V,U,336,1,1960,   .,85194,0
H13119,2012,1,0,N,V,V,U,600,1,1988,   .,86041,0
H15057,2013,1,0,N,V,V,U,750,1,1960,   .,86041,0
H15429,2015,0.997260274,0,V,N,O,R,1556,1,1994,4,86041,0
H15430,2013,1,0,V,N,O,R,1902,1,1996,4,86041,1
H15431,2014,1,0,V,N,O,R,1902,1,1996,4,86041,0
H15432,2016,0.994535519,0,V,N,O,R,1902,1,1996,4,86041,0
H3270,2015,1,0,V,V,V,U,700,1,1980,   .,86041,0
H4622,2012,1,0,V,V,V,U,600,1,1988,   .,86041,0
H4623,2016,0.99726776,0,V,V,V,U,600,1,1988,   .,86041,0
H7264,2014,1,0,V,V,V,U,1800,1,1988,   .,86062,1
H18386,2012,0.743169399,0,V,N,O,R,3050,1,2012,>=10,86066,0
H15176,2016,0.99726776,0,V,N,O,R,4430,1,1975,5,86137,0
H13169,2013,1,0,V,N,O,R,250,1,1995,2,86194,0
H13896,2013,1,0,V,N,O,R,638,1,2008,2,86194,0
H15062,2014,1,0,V,N,O,R,3950,1,1994,4,86194,0
H15433,2015,1,0,V,N,O,R,1100,1,1990,4,86194,1
H15491,2014,1,0,V,N,O,R,910,1,2009,4,86194,0
H15702,2016,0.994535519,0,V,N,O,R,1181,1,1990,5,86194,1
H15777,2013,1,0,V,N,O,R,620,1,1920,4,86194,1
H16113,2014,1,0,V,N,O,R,4780,1,1996,4,86194,0
H16289,2016,0.494535519,0,V,N,O,R,11300,1,2009,4,86194,1
