Index,Employed,Bank Balance,Annual Salary,Defaulted?
8958,0,18250.2,240528.96,0
8959,1,4887.84,459424.92,0
8960,1,6662.76,273467.64,0
8961,1,8462.4,430368.12,0
8962,0,10993.56,346074.96,0
8963,1,12999.36,543125.04,0
8964,0,9253.56,247860.84,0
8965,1,20403.48,646134.96,0
8966,1,8151.24,440337,0
8967,1,9155.88,529948.32,0
8968,0,14358.48,307818.48,0
8969,1,7528.56,569871.36,0
8970,0,14109.6,218136.96,0
8971,1,7922.4,403177.08,0
8972,0,9871.56,131080.56,0
8973,1,10108.92,457940.88,0
8974,1,14980.8,498669.72,0
8975,0,16870.56,324855.84,0
8976,1,5036.4,539877.12,0
8977,0,1100.76,229844.76,0
8978,1,1884,601582.56,0
8979,1,7998.36,622517.88,0
8980,1,9681.36,668826.6,0
8981,1,,537051,0
8982,1,16539.24,482747.16,0
8983,1,4250.64,305124.6,0
8984,1,7154.16,667092.72,0
8985,1,1229.64,535205.16,0
8986,1,7646.64,581542.92,0
8987,1,15297.6,216537.84,0
8988,1,4836.48,350411.76,0
8989,1,7434.24,644970.6,0
8990,1,13340.28,372713.52,0
8991,1,14825.88,359906.28,0
8992,1,10204.68,546364.56,0
8993,0,28224.6,288810.6,1
8994,1,18220.2,647660.76,0
8995,1,,575223.36,0
8996,1,6503.28,451683.6,0
8997,0,16814.28,212266.32,0
8998,1,3953.64,552336.24,0
8999,1,6361.08,260841.72,0
9000,1,,329470.92,0
9001,1,13344.72,332336.64,0
9002,1,3492.96,281755.32,0
9003,1,13600.92,437483.4,0
9004,0,5867.52,190947.6,0
9005,1,11118.6,304356.12,0
9006,1,9405.6,397818.84,0
9007,0,2952.96,240561.24,0
9008,0,10331.04,138908.4,0
9009,1,22058.28,387696.24,0
9010,0,11025.96,193331.88,0
9011,1,12481.32,202865.52,0
9012,1,11419.44,500274.84,0
9013,1,8989.32,557737.32,0
9014,1,842.28,434603.52,0
9015,1,12028.2,516578.04,0
9016,1,11384.52,169149.72,0
9017,1,11803.44,296000.16,0
9018,0,,193872.36,0
9019,0,14512.56,153969.96,0
9020,1,6326.04,347173.56,0
9021,1,8061.24,490893.72,0
9022,1,9687.48,592413.36,0
9023,0,14273.52,207451.68,0
9024,1,7345.32,376412.52,0
9025,1,23.76,508570.44,0
9026,1,6094.92,548733.24,0
9027,1,20137.44,501766.68,0
9028,1,,612654.84,0
9029,0,4544.04,171939.72,0
9030,0,14433.12,251679.12,0
9031,0,12462.48,262076.64,0
9032,1,3998.16,352805.76,0
9033,1,15867,525631.56,0
9034,0,18950.64,181342.92,0
9035,1,10230.36,559953.24,0
9036,1,16894.44,516407.28,0
9037,0,,213497.16,0
9038,1,4202.4,562724.76,0
9039,0,15316.2,332787.24,0
9040,1,204.36,293906.52,0
9041,1,15460.92,531039.72,1
9042,1,10336.32,575636.16,0
9043,1,14517.12,487269.72,0
9044,1,12813.36,336927,0
9045,1,9979.08,386439.24,0
9046,1,20975.76,227593.32,1
9047,1,,698538.48,0
9048,0,14127.96,164844.6,0
9049,1,,606713.64,0
9050,1,11321.64,316663.44,0
9051,1,734.16,451250.64,0
9052,1,17239.8,462855.96,0
9053,1,4123.68,521804.88,0
9054,1,12220.56,370161.84,0
9055,0,14077.2,285732,0
9056,1,11758.2,538428.6,0
9057,1,5335.2,619012.08,0
9058,1,3384.48,606012.96,0
9059,0,17040.24,317094.48,0
9060,1,7855.92,388805.76,0
9061,1,16662.72,253815.12,0
9062,0,,163461.72,0
9063,1,,455781.36,0
9064,0,13584.96,188106.36,0
9065,1,15965.76,605508.6,0
9066,1,9782.04,455363.76,0
9067,1,13959.84,459876.96,0
9068,1,9230.76,595080.84,0
9069,1,8376.96,467523.24,0
9070,1,,494868.24,0
9071,0,21473.76,212013.36,1
9072,1,13499.64,608420.76,0
9073,1,12147.48,728371.56,0
9074,1,,380667.96,0
9075,1,5781.36,413747.4,0
9076,0,16602.84,206940.36,0
9077,1,10281.24,511953.6,0
9078,1,11928.12,626265.36,0
9079,1,2439.96,485881.68,0
9080,1,22282.92,401347.44,1
9081,1,6802.44,804221.04,0
9082,1,17144.76,619601.16,0
9083,1,16070.4,531095.28,0
9084,0,2587.56,278659.44,0
9085,1,13507.92,417097.44,1
9086,1,6178.32,686900.4,0
9087,0,6777.6,255777.36,0
9088,0,8470.56,133460.4,0
9089,1,4680.24,468358.32,0
9090,1,8287.2,522136.08,0
9091,0,19160.4,258975.24,0
9092,1,18941.52,616966.08,0
9093,0,16367.88,217684.32,0
9094,1,9831.96,268872.6,0
9095,1,,536546.76,0
9096,1,10440.24,486423.72,0
9097,1,7551.24,428341.08,0
9098,1,2610.12,475395.12,0
9099,0,20435.76,302441.52,0
9100,1,1038.96,382718.64,0
9101,0,11606.04,324931.56,0
9102,0,3957.12,213153.24,0
9103,1,7132.32,291282.72,0
9104,1,612.84,465172.68,0
9105,1,4144.68,324153,0
9106,0,8886.96,212400.84,0
9107,1,13545.96,540527.28,0
9108,1,18591.12,518885.52,0
9109,0,5664.24,164225.64,0
9110,1,5593.32,319177.44,0
9111,1,7605.36,452065.92,0
9112,1,11508.24,553597.56,0
9113,1,19620,443949,0
9114,1,1871.88,451197.24,0
9115,1,12731.64,448924.56,0
9116,1,10345.8,710890.2,0
9117,0,4570.92,264510.84,0
9118,1,2214.36,420700.08,0
9119,1,20284.68,554739.84,0
9120,1,4884,498064.92,0
9121,1,7514.04,422352.96,0
9122,1,22983.96,256332.6,0
9123,0,12208.32,260426.16,0
9124,1,8032.32,552084.12,0
9125,1,6893.64,560354.28,0
9126,0,3075.96,187531.92,0
9127,0,16389.48,267620.52,0
9128,1,14335.8,427467.96,0
9129,1,3435.6,360312.84,0
9130,0,15125.88,102591,0
9131,1,7917.36,504658.92,0
9132,0,7005.24,146887.92,0
9133,1,12297.84,484563.6,0
9134,1,12545.16,607668.72,0
9135,1,6273.24,449780.16,0
9136,1,2555.16,562126.92,0
9137,1,,655316.76,0
9138,1,3798.72,363527.52,0
9139,1,7500.24,706939.32,0
9140,0,9472.56,253686.12,0
9141,1,5453.88,475299.84,0
9142,1,15519.6,781540.8,0
9143,1,11569.08,580870.08,0
9144,1,3792.24,479519.16,0
9145,1,9912.24,646492.44,0
9146,1,8009.88,295364.16,0
9147,0,11405.76,215185.56,0
9148,1,,655909.92,0
9149,1,7803.48,532303.8,0
9150,1,5386.56,461115.12,0
9151,1,15916.92,421898.28,0
9152,1,15865.08,622142.16,0
9153,1,6901.68,308036.4,0
9154,1,4709.76,248096.04,0
9155,0,8592.6,181798.56,0
9156,1,4307.04,611876.88,0
9157,1,11362.68,112378.2,0
9158,1,2218.68,596592.24,0
9159,1,7209.84,596729.88,0
9160,1,11581.8,417396.12,0
9161,1,11244.48,506028.48,0
9162,1,14711.04,524624.28,0
9163,1,6975.72,389449.32,0
9164,1,745.32,614475.48,0
9165,1,19842.6,277650.72,0
9166,0,11929.08,208822.2,0
9167,0,12969.12,202804.68,0
9168,1,7963.92,613621.08,0
9169,1,,533571.6,0
9170,1,133.68,626351.04,0
9171,0,16837.92,338495.16,0
9172,1,12066.36,415046.88,0
9173,0,9975.6,210867.84,0
9174,1,1850.52,349841.4,0
9175,1,5974.56,666523.44,0
9176,0,7222.68,203383.32,0
9177,1,9988.08,620848.44,0
9178,1,18690.72,440906.28,0
9179,1,8464.08,287430.48,0
9180,1,14809.2,525178.44,1
9181,0,9797.28,229700.76,0
9182,1,9220.56,519911.64,0
9183,0,20704.08,219218.4,0
9184,1,12049.56,640768.68,0
9185,0,11434.68,180992.16,0
9186,1,23583.96,381655.56,0
9187,1,11160.96,258905.04,0
9188,1,5995.8,832112.04,0
9189,1,13681.68,501306.24,0
9190,1,6220.44,330326.76,0
9191,1,14014.68,431628.24,0
9192,1,16826.88,392907.24,0
9193,1,,376363.8,0
9194,1,505.8,381754.68,0
9195,1,11868.24,421549.08,0
9196,1,122.76,326848.56,0
9197,0,15582.12,245901.24,0
9198,1,11847,600549.12,0
9199,1,11046.84,486335.88,0
9200,1,6408.72,371385.72,0
9201,0,14997.24,195015.36,0
9202,0,8789.16,317197.32,0
9203,1,7862.4,458310.36,0
9204,1,2690.52,614395.68,0
9205,1,7629.72,485968.56,0
9206,0,16613.04,164484.48,0
9207,1,11749.32,555838.92,0
9208,0,17565.96,187889.16,0
9209,1,15633.36,608514.12,0
9210,0,611.4,195019.32,0
9211,1,14822.28,610386.24,0
9212,0,12566.76,216831,0
9213,0,12391.56,253475.52,0
9214,0,15431.52,289278.96,0
9215,1,15181.56,592626.24,0
9216,1,12390.12,509945.52,0
9217,1,6796.44,468399.84,0
9218,1,6261.6,266508.72,0
9219,0,3758.52,340792.2,0
9220,0,,219020.76,0
9221,0,11793.6,243746.52,0
9222,1,5165.64,569544.84,0
9223,0,15070.2,264270.96,0
9224,1,12986.04,649199.04,0
9225,1,5403.96,629356.92,0
9226,1,9775.92,510241.08,0
9227,0,12821.4,163664.4,0
9228,1,6590.04,779431.32,0
9229,1,11140.92,497789.28,0
9230,1,17721.12,658134.24,0
9231,0,9430.2,230266.92,0
9232,1,17923.32,464930.76,0
9233,1,12888.24,605895.12,0
9234,1,8320.32,557595.6,0
9235,1,10183.32,272995.8,0
9236,1,14804.52,869535.6,0
9237,1,15169.56,424621.44,0
9238,1,17695.68,478466.76,0
9239,1,8402.88,311028.48,0
9240,1,9647.76,497151,0
9241,1,1450.08,434470.56,0
9242,1,12388.8,464301.48,0
9243,1,6767.88,722668.44,0
9244,1,4528.32,449314.08,0
9245,1,,317918.88,0
9246,0,8264.4,225533.88,0
9247,0,6999,208246.08,0
9248,1,18118.44,494959.08,0
9249,1,517.68,411802.68,0
9250,1,10329,439262.76,0
9251,1,2448.36,613296.48,0
9252,1,12710.88,718380.36,0
9253,1,14492.88,400999.32,0
9254,1,7389.84,415088.16,0
9255,1,12222.84,409246.56,0
9256,1,17240.04,561063.36,0
9257,1,21607.68,584507.52,1
9258,1,,683326.92,0
9259,0,12083.64,124377.84,0
9260,1,10424.76,490829.16,0
9261,1,12822.96,315780.6,0
9262,1,10066.2,412306.44,0
9263,1,15341.16,307087.92,0
9264,1,3168.24,551849.64,0
9265,1,14022.84,570733.2,0
9266,0,19207.56,290679,0
9267,1,5473.68,527322,0
9268,0,18939.48,153343.2,0
9269,0,14463.72,238674.84,0
9270,0,13386.48,270632.52,0
9271,0,11405.88,159593.88,0
9272,1,18576,450291,1
9273,1,3077.28,482728.56,0
9274,0,16414.32,149877.72,0
9275,1,4810.68,646807.92,0
9276,0,12247.08,157139.4,0
9277,1,7157.16,145626.48,0
9278,1,3474.36,442104,0
9279,1,9308.76,444264,0
9280,1,10743.84,522648.84,0
9281,1,21585.36,686299.56,0
9282,1,13349.52,486914.28,0
9283,0,14704.2,66292.44,0
9284,1,11131.44,487417.32,0
9285,1,3025.32,461935.8,0
9286,0,13540.32,188029.2,0
9287,1,5094,287805.24,0
9288,0,13013.4,320565.6,0
9289,1,16324.8,358419.72,0
9290,0,12109.32,106423.92,0
9291,1,,349170.48,0
9292,1,4038,487523.88,0
9293,1,6445.68,630164.04,0
9294,1,7201.56,472751.76,0
9295,1,11257.08,556449.84,0
9296,1,25141.32,535771.08,1
9297,1,14121.48,366951,0
9298,1,13195.44,578426.52,0
9299,1,5011.8,648113.4,0
9300,1,14107.08,228361.68,0
9301,1,14941.08,483486,0
9302,0,16575.24,286846.2,0
9303,1,12827.88,446059.8,0
9304,1,7629.12,592976.76,0
9305,1,4171.2,591995.88,0
9306,1,18958.92,544878.12,0
9307,1,3458.16,438176.16,0
9308,0,19522.8,140427.36,0
9309,0,10154.04,234929.16,0
9310,1,16747.2,649786.2,0
9311,0,4076.4,328647.12,0
9312,0,19611.24,216439.56,0
9313,1,904.8,606612.48,0
9314,0,4511.04,248880.96,0
9315,0,9244.92,17978.76,0
9316,1,4168.44,221857.8,0
9317,1,9254.04,551481.48,0
9318,1,15264.96,258038.4,0
9319,0,11822.88,207165.12,0
9320,1,9016.2,326157.12,0
9321,1,9956.28,427130.64,0
9322,1,10921.08,302205.24,0
9323,1,8555.28,249723.84,0
9324,1,11730.24,404287.8,0
9325,1,16551.48,694126.68,0
9326,1,15875.64,623475.48,0
9327,1,5522.76,567662.64,0
9328,0,7152.72,193018.92,0
9329,0,18456.24,256283.28,1
9330,1,5663.04,727872.6,0
9331,1,14242.68,329931.96,0
9332,0,6495.96,254943.84,0
9333,0,15436.32,240358.68,0
9334,0,20678.64,279348,0
9335,1,3465.72,365648.52,0
9336,0,19150.92,279697.68,0
9337,1,12779.76,548853.36,0
9338,0,23292.6,177074.52,0
9339,0,10675.68,200416.44,0
9340,1,7258.08,329033.16,0
9341,1,12043.2,299736.96,0
9342,0,17572.32,261917.28,0
9343,1,3867.48,233044.8,0
9344,1,7678.44,418554.72,0
9345,1,8245.92,322832.4,0
9346,0,11738.88,180885.48,0
9347,1,4046.16,420491.28,0
9348,1,10569,415256.16,0
9349,1,15426.36,474369.12,0
9350,1,11276.4,628599.36,0
9351,0,8757.72,118463.04,0
9352,1,,745923.48,0
9353,0,17652.36,151982.88,0
9354,0,9803.64,167186.52,0
9355,0,15880.8,276870.6,0
9356,0,4605.84,141330.48,0
9357,1,19616.76,490419.96,0
9358,1,10156.68,460230.84,0
9359,1,4375.92,122879.64,0
9360,0,10003.32,132940.68,0
9361,0,22410.6,199800.48,0
9362,1,9883.32,418278.36,0
9363,1,15064.2,279569.64,0
9364,1,12292.92,542427.24,0
9365,1,,443074.44,0
9366,0,17375.64,197057.52,0
9367,0,12691.2,258849,0
9368,0,12325.56,195112.56,0
9369,0,14552.88,217085.76,0
9370,1,21782.04,283780.92,1
9371,0,2011.68,201258.84,0
9372,1,3270.36,392245.32,0
9373,1,,473552.28,0
9374,1,16647.48,356553.24,0
9375,1,7494.6,580144.08,0
9376,1,3156,213871.32,0
9377,1,11841.12,535265.4,0
9378,1,,527170.8,0
9379,0,10611.72,210515.04,0
9380,1,11157.96,542136.6,0
9381,1,9022.08,631959.48,0
9382,0,,226509.24,0
9383,0,10556.52,214366.08,0
9384,0,15767.76,240365.16,0
9385,1,3829.56,411561.24,0
9386,1,11954.16,695670,0
9387,1,13481.16,544401.72,0
9388,1,1326.72,389029.8,0
9389,1,6983.52,379854.72,0
9390,1,11786.76,457832.4,0
9391,1,10495.44,445723.68,0
9392,1,7800.12,497134.56,0
9393,1,17432.16,521025.96,0
9394,0,17326.32,229755.48,0
9395,0,,166937.28,0
9396,1,8848.2,603177.12,0
9397,1,1274.28,498177.12,0
9398,0,15285,235627.92,0
9399,1,10356.6,608014.56,0
9400,1,18056.16,458679,0
9401,0,14192.16,207453,0
9402,1,10236.72,474640.44,0
9403,0,1930.68,236240.88,0
9404,1,13422.84,558941.64,0
9405,0,3260.04,168969,0
9406,1,7009.08,294970.32,0
9407,1,10943.16,486036,0
9408,1,8950.44,656132.16,0
9409,0,15492.96,205638.12,0
9410,1,6874.68,520583.04,0
9411,1,5349.96,508125.6,0
9412,1,10384.8,645585.84,0
9413,1,10641.36,520924.56,0
9414,0,5420.4,137525.16,0
9415,1,6699.84,513207.84,0
9416,1,19224,501932.4,0
9417,1,6042,438257.16,0
9418,1,6262.8,564391.2,0
9419,1,14574.6,259560.48,0
9420,0,7154.52,267893.64,0
9421,1,11114.04,498020.64,0
9422,1,6271.68,430719.48,0
9423,1,11835.12,463977.48,0
9424,0,10631.04,268390.2,0
9425,1,6747.72,765534.48,0
9426,1,6039.6,452994.24,0
9427,1,16504.56,565190.52,0
9428,0,13072.92,228643.08,0
9429,1,9245.88,305350.56,0
9430,1,9567.84,420417.72,0
9431,0,4670.52,274893.24,0
9432,1,7072.68,459066.48,0
9433,1,24885.36,628026.6,1
9434,1,13540.92,621338.16,0
9435,1,13712.04,489880.56,0
9436,0,12090.48,201771.6,0
9437,0,9469.2,223843.56,0
9438,1,11540.76,331205.04,1
9439,0,15175.8,286231.68,0
9440,0,19529.52,235561.92,0
9441,0,11748.84,211996.68,0
9442,1,9225.72,564041.28,0
9443,1,8574.12,577386,0
9444,1,2680.32,619951.2,0
9445,1,19911.48,439700.76,0
9446,1,12747.36,610729.2,0
9447,1,464.16,371540.88,0
9448,1,14603.76,455612.28,0
9449,1,21911.64,472895.04,1
9450,0,3522.24,127114.2,0
9451,1,19066.56,541121.4,0
9452,1,23115,558422.4,0
9453,1,10715.04,111598.44,0
9454,0,19001.04,281216.52,0
9455,0,11627.4,166410.24,0
9456,1,3099.12,459719.88,0
9457,0,5907,284277.48,0
9458,1,14886.84,427186.68,0
9459,1,19907.64,458449.44,1
9460,0,10525.92,264558.48,0
9461,0,,250534.68,0
9462,0,12495.72,144945.36,0
9463,1,21683.04,435681.84,0
9464,1,,344462.4,0
9465,1,18007.08,328254,0
9466,1,15958.92,606729.12,0
9467,1,10966.68,182646,0
9468,1,10782.84,455037,0
9469,1,,566775.24,0
9470,1,5491.2,598903.2,0
9471,1,10585.08,522599.88,0
9472,1,7231.44,304517.4,0
9473,1,6160.8,228259.68,0
9474,1,10568.64,426950.88,0
9475,1,9788.28,583758.48,0
9476,1,15547.32,476612.88,0
9477,1,20887.56,579737.28,0
9478,1,18074.28,564736.68,1
9479,1,10877.04,597787.8,0
9480,1,15336.24,500294.4,0
9481,1,549.84,390307.68,0
9482,1,7555.32,601365.84,0
9483,1,3247.08,401880.12,0
9484,1,17832.6,416464.32,0
9485,0,9967.8,173047.44,0
9486,0,20631.12,189024.12,1
9487,1,11227.68,260770.32,0
9488,0,5785.68,209508,0
9489,1,4029.84,352833.24,0
9490,1,10444.92,212225.4,0
9491,1,6335.28,575558.16,0
9492,1,13251.72,480073.56,0
9493,0,14651.28,80928.48,0
9494,1,16062.36,420867.6,0
9495,0,13550.76,272275.32,0
9496,1,10986.24,507972.24,0
9497,1,10007.52,410095.8,0
9498,1,4578.84,589378.68,0
9499,1,2623.08,414151.56,0
9500,1,13883.88,641403.24,0
9501,0,24559.68,214927.56,1
9502,0,16420.56,197396.64,0
9503,0,15630.24,218529.72,0
9504,1,14103.48,429960.6,0
9505,0,3076.44,218410.56,0
9506,1,10908,554093.64,0
9507,0,13284,367423.44,0
9508,1,7421.52,592629.48,0
9509,1,11194.44,734314.8,0
9510,1,6572.64,607432.32,0
9511,0,20717.76,163855.2,1
9512,1,6972,635012.76,0
9513,1,4279.32,533680.8,0
9514,1,7738.32,465536.16,0
9515,0,8844.96,295651.44,0
9516,1,19993.32,300657.24,1
9517,0,14585.64,245477.28,0
9518,0,12033.36,139251.48,0
9519,1,4358.76,621857.16,0
9520,1,,542143.08,0
9521,1,355.44,320520.12,0
9522,0,12433.44,180813,0
9523,1,11509.92,713222.76,1
9524,1,4686.36,690303.24,0
9525,1,5412.96,460181.88,0
9526,1,16956,639550.44,0
9527,1,2598.36,346316.28,0
9528,0,12324.84,292163.28,0
9529,1,1725,579003.72,0
9530,0,10651.92,203919.48,0
9531,1,14399.76,459014.16,0
9532,0,12902.16,258832.44,0
9533,1,11191.2,536573.76,0
9534,0,17215.08,199361.16,0
9535,1,5335.08,616635.36,0
9536,1,10238.52,379288.68,0
9537,0,11676.6,276406.2,0
9538,0,1227.36,248052.6,0
9539,1,7828.8,553860.48,1
9540,1,1592.76,400449.96,0
9541,1,13541.64,594488.4,0
9542,1,15782.76,630673.8,0
9543,0,12310.32,258742.68,0
9544,1,9429.48,578152.56,0
9545,0,21302.16,244630.44,0
9546,1,4344.72,610877.76,0
9547,1,13854.96,733073.16,0
9548,1,219.48,518974.8,0
9549,1,,450207,0
9550,0,20890.44,209736.36,0
9551,0,14747.88,225724.56,0
9552,0,20036.64,243615.84,0
9553,1,19014.84,545366.28,0
9554,1,9013.44,447650.4,0
9555,1,12760.08,471615.36,0
9556,1,8521.68,555699.24,0
9557,1,12764.64,312551.16,0
9558,1,1953.36,407225.88,0
9559,1,7380,482838.36,0
9560,1,12136.44,338075.04,0
9561,0,19900.44,264125.88,0
9562,1,17891.76,475152.72,0
9563,0,19565.88,195726.36,0
9564,1,9375.24,638147.16,0
9565,1,5715.6,309293.88,0
9566,1,10709.4,338250.48,0
9567,0,20058.24,119782.8,0
9568,1,9766.32,400293.72,0
9569,1,15362.76,283767.96,0
9570,1,6772.68,364567.68,0
9571,1,6310.44,96211.68,0
9572,1,10047.96,743409.6,0
9573,0,22169.64,232664.28,0
9574,0,8613.12,234812.4,0
9575,0,23226,113175.48,0
9576,1,9701.88,674455.92,0
9577,1,2624.88,639117.12,0
9578,0,1418.4,185671.92,0
9579,1,11858.04,588684.48,0
9580,0,8079.96,173177.52,0
9581,0,7395.72,175962.72,0
9582,0,5710.2,239925.12,0
9583,1,2658.6,524020.68,0
9584,1,11510.04,459721.08,0
9585,1,6908.04,443505,0
9586,1,12211.92,446901.48,0
9587,1,21166.2,440236.2,0
9588,1,10600.68,460907.76,0
9589,1,9962.76,438281.76,0
9590,1,1959.12,487205.04,0
9591,0,35.88,224523.12,0
9592,1,614.28,472629.12,0
9593,1,9674.64,423111.6,0
9594,1,14237.88,604460.76,0
9595,0,4295.4,172062.36,0
9596,0,19089.84,261409.32,0
9597,0,9865.08,250874.64,0
9598,1,12993.84,496271.88,0
9599,1,9353.76,409077.6,0
9600,1,56.16,534860.52,0
9601,1,705,323268.48,0
9602,0,11597.76,277398.96,0
9603,1,8207.04,448598.76,0
9604,0,,218828.04,0
9605,1,13668.24,294887.04,0
9606,1,15521.52,576479.28,0
9607,1,3654.48,566614.44,0
9608,1,14581.8,621659.88,0
9609,0,3669.48,199134.36,0
9610,1,8324.64,481786.44,0
9611,0,18026.28,223242,1
9612,1,19745.04,442072.8,0
9613,1,3356.04,702802.56,0
9614,1,15209.88,480414.84,0
9615,1,5476.44,571605.48,0
9616,1,11545.56,536355.48,0
9617,0,8387.76,301236.12,0
9618,1,7428.36,514423.08,0
9619,1,10451.64,475840.56,0
9620,1,2612.88,571887.72,0
9621,1,8559.96,535264.2,0
9622,0,3677.16,167214.24,0
9623,1,15778.8,404478.72,0
9624,1,12692.16,476496.36,0
9625,0,7507.2,193610.52,0
9626,1,15631.92,347742.72,0
9627,1,16900.2,404368.2,0
9628,0,11118.84,230920.92,0
9629,1,12220.92,304731,0
9630,1,,488854.44,0
9631,1,8698.68,333611.4,0
9632,0,3903.36,191552.52,0
9633,1,5348.64,302062.32,0
9634,1,16409.28,551035.08,0
9635,1,16247.04,478549.92,0
9636,1,18671.64,413014.44,0
9637,1,15206.04,614373.6,0
9638,0,7689.84,228671.04,0
9639,1,7896.6,502590.96,0
9640,0,9705.96,225498.72,0
9641,1,9829.32,600994.68,0
9642,0,16380.24,279375.84,0
9643,1,4762.08,391878.24,0
9644,1,5060.4,387483.96,0
9645,1,11632.32,552320.64,0
9646,0,17880.96,190929.6,0
9647,0,12948.96,215601.24,0
9648,1,9713.52,468929.16,0
9649,0,7702.68,196804.32,0
9650,1,10467.84,532893.48,0
9651,0,12055.56,115720.44,0
9652,0,14050.92,233684.28,0
9653,1,17203.8,535412.88,0
9654,1,6951.36,609762.12,0
9655,1,25545.6,505158,1
9656,0,10114.92,173547.36,0
9657,1,49.2,506090.16,0
9658,1,2620.56,432537.84,0
9659,0,8614.56,280881.84,0
9660,0,13761.96,172037.16,0
9661,1,11622.24,500579.88,0
9662,1,13495.08,547475.28,0
9663,1,5028,446241.48,0
9664,0,3848.76,151077.24,0
9665,1,5121.12,461949.6,0
9666,1,11390.16,438695.52,0
9667,1,11624.88,208228.92,0
9668,1,14267.64,507437.88,0
9669,0,17241.96,275105.64,0
9670,0,10116.24,147227.16,0
9671,1,16931.52,699723.12,0
9672,0,7184.76,277422.36,0
9673,1,875.16,159609.24,0
9674,1,16173.36,352151.52,0
9675,1,,493927.44,0
9676,0,15370.2,246903,0
9677,1,13062.84,526597.8,0
9678,1,13343.52,567056.28,0
9679,1,13489.68,552626.16,0
9680,1,,436048.2,0
9681,0,8542.2,181588.68,0
9682,1,6586.08,538908.84,0
9683,1,4623,663223.92,0
9684,1,13586.04,673829.16,0
9685,1,4789.44,586679.88,0
9686,0,9721.2,181227.84,0
9687,1,12441.24,554868.84,0
9688,1,11133.24,458368.44,0
9689,1,11997.96,523933.68,0
9690,1,7791.24,372468,0
9691,1,16695.84,580978.92,0
9692,1,12702.72,467013.96,0
9693,1,4986.48,529766.64,0
9694,1,9253.68,509020.44,0
9695,1,8735.64,245473.92,0
9696,1,2871.96,591938.52,0
9697,0,14637.12,206498.52,0
9698,1,11447.28,495005.76,0
9699,1,1720.56,209221.2,0
9700,0,20031.36,165256.68,0
9701,0,8634.6,206348.88,0
9702,1,3543.72,549322.08,0
9703,1,9654,612177.84,0
9704,1,7432.44,550632.96,0
9705,1,13885.44,466404.72,0
9706,1,3454.08,559404.72,0
9707,0,12849,136601.28,0
9708,1,5428.44,351058.44,0
9709,1,5908.2,471662.76,0
9710,0,12396.48,227499.84,0
9711,1,14299.32,588058.08,0
9712,0,17560.56,172567.56,0
9713,1,1829.28,280398.24,0
9714,1,2188.44,546095.16,0
9715,1,8785.68,512327.28,0
9716,1,22993.08,279798.84,0
9717,0,5036.52,216876,0
9718,1,17022.72,407526.84,0
9719,0,9740.28,240201,0
9720,1,2570.88,464649.72,0
9721,0,9589.92,234568.92,0
9722,1,9977.52,701720.88,0
9723,0,8562.72,291889.68,0
9724,0,10449.24,197356.2,0
9725,1,3615.84,618479.4,0
9726,0,14831.64,260479.56,0
9727,1,6864,509814.84,0
9728,1,6551.88,631435.44,0
9729,0,16884.48,307076.88,0
9730,1,14053.92,328056,0
9731,1,3875.76,303208.8,0
9732,1,5970.48,526781.16,0
9733,1,1105.2,272716.92,0
9734,1,4745.76,541009.32,0
9735,0,2219.16,133515.24,0
9736,1,2516.04,428257.68,0
9737,1,4514.28,376480.32,0
9738,1,17906.28,468054,0
9739,1,10866.36,516792.72,0
9740,0,7532.04,222474.72,0
9741,0,14694.24,267928.92,0
9742,1,8008.44,428333.16,0
9743,1,3344.4,361366.2,0
9744,1,16677.6,586417.08,0
9745,1,12728.76,592761.24,0
9746,0,12966.84,245278.2,0
9747,0,10950.72,171145.56,0
9748,1,6413.16,409553.76,0
9749,1,3365.52,314554.92,0
9750,0,9620.64,224380.92,0
9751,1,13501.92,454371.96,0
9752,0,18831.6,164537.88,0
9753,1,9065.52,401531.16,0
9754,0,10329.96,326238,0
9755,1,14803.44,593378.04,0
9756,1,8394.84,585285.84,0
9757,1,10978.56,477468.72,0
9758,1,19800.36,593780.52,0
9759,1,4399.08,404505.48,0
9760,1,4807.8,446081.76,0
9761,1,,450456.6,0
9762,1,22825.8,420104.04,0
9763,1,11791.56,724656.24,0
9764,1,8615.64,525922.56,0
9765,1,10493.4,296489.88,0
9766,1,18924.36,399831.72,0
9767,0,20406.84,250136.64,0
9768,1,5109.84,174490.8,0
9769,1,8011.92,635356.44,0
9770,1,,577349.76,0
9771,0,9177.72,220167.72,0
9772,1,12362.28,411010.44,0
9773,1,5115.48,463026.6,0
9774,1,,523193.4,0
9775,1,12470.52,480346.8,0
9776,1,7239,602578.32,0
9777,0,17359.68,105567.36,0
9778,1,16754.52,468281.76,0
9779,1,3566.88,468983.04,0
9780,1,7367.76,417025.08,0
9781,1,9946.08,479811.24,0
9782,1,8101.32,704064.6,0
9783,0,20045.64,190059.72,0
9784,0,18366.6,156047.16,1
9785,0,4274.4,257594.52,0
9786,1,3410.04,449563.44,0
9787,1,20385.96,328498.68,1
9788,0,,242340,0
9789,0,12466.68,124974.6,0
9790,1,4710.84,545636.64,0
9791,1,280.32,680243.04,0
9792,0,18047.64,175941.96,0
9793,0,9594.24,276298.2,0
9794,1,18416.16,583107.96,0
9795,0,7865.4,219187.2,0
9796,0,11276.4,135977.16,0
9797,0,22407.72,296645.76,1
9798,1,4798.8,490357.44,0
